entry_time,exit_time,instrument,underlier,expiry,strike,option_type,entry_price,exit_price,quantity,gross_pnl,net_pnl,transaction_costs,holding_period_seconds
2022-11-01T13:56:42,2022-11-01T13:56:43,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.55,57.35,1,-0.2,-40.2,40.0,1.0
2022-11-01T13:56:42,2022-11-01T13:56:43,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,130.35,130.35,1,0.0,-40.0,40.0,1.0
2022-11-01T13:56:43,2022-11-01T13:56:46,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.15,79.0,1,-0.15,-40.15,40.0,3.0
2022-11-01T13:56:43,2022-11-01T13:56:46,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,102.9,102.65,1,-0.25,-40.25,40.0,3.0
2022-11-01T13:56:46,2022-11-01T13:56:47,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.4,57.65,1,0.25,-39.75,40.0,1.0
2022-11-01T13:56:46,2022-11-01T13:56:47,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,130.6,130.7,1,0.1,-39.9,40.0,1.0
2022-11-01T13:56:47,2022-11-01T13:56:49,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.45,79.3,1,-0.15,-40.15,40.0,2.0
2022-11-01T13:56:47,2022-11-01T13:56:49,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,102.65,102.45,1,-0.2,-40.2,40.0,2.0
2022-11-01T13:56:49,2022-11-01T13:56:50,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.6,57.45,1,-0.15,-40.15,40.0,1.0
2022-11-01T13:56:49,2022-11-01T13:56:50,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,130.7,130.4,1,-0.3,-40.3,40.0,1.0
2022-11-01T13:56:50,2022-11-01T13:56:52,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.45,79.45,1,0.0,-40.0,40.0,2.0
2022-11-01T13:56:50,2022-11-01T13:56:52,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,102.6,102.6,1,0.0,-40.0,40.0,2.0
2022-11-01T13:56:52,2022-11-01T13:56:55,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.6,57.7,1,0.1,-39.9,40.0,3.0
2022-11-01T13:56:52,2022-11-01T13:56:55,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,130.45,130.4,1,-0.05,-40.05,40.0,3.0
2022-11-01T13:56:55,2022-11-01T13:56:56,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.6,79.15,1,-0.45,-40.45,40.0,1.0
2022-11-01T13:56:55,2022-11-01T13:56:56,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,102.65,102.65,1,0.0,-40.0,40.0,1.0
2022-11-01T13:56:56,2022-11-01T13:56:58,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.3,57.3,1,0.0,-40.0,40.0,2.0
2022-11-01T13:56:56,2022-11-01T13:56:58,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,130.4,130.6,1,0.2,-39.8,40.0,2.0
2022-11-01T13:56:58,2022-11-01T13:57:00,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.1,78.9,1,-0.2,-40.2,40.0,2.0
2022-11-01T13:56:58,2022-11-01T13:57:00,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,103.05,103.15,1,0.1,-39.9,40.0,2.0
2022-11-01T13:57:00,2022-11-01T13:57:02,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.2,56.4,1,-0.8,-40.8,40.0,2.0
2022-11-01T13:57:00,2022-11-01T13:57:02,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.3,132.5,1,1.2,-38.8,40.0,2.0
2022-11-01T13:57:02,2022-11-01T13:57:10,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.2,78.55,1,0.35,-39.65,40.0,8.0
2022-11-01T13:57:02,2022-11-01T13:57:10,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.35,103.25,1,-1.1,-41.1,40.0,8.0
2022-11-01T13:57:10,2022-11-01T13:57:26,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.75,57.05,1,0.3,-39.7,40.0,16.0
2022-11-01T13:57:10,2022-11-01T13:57:26,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.15,131.7,1,0.55,-39.45,40.0,16.0
2022-11-01T13:57:26,2022-11-01T13:57:27,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.7,78.65,1,-0.05,-40.05,40.0,1.0
2022-11-01T13:57:26,2022-11-01T13:57:27,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,103.5,103.5,1,0.0,-40.0,40.0,1.0
2022-11-01T13:57:27,2022-11-01T13:57:28,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.7,56.85,1,0.15,-39.85,40.0,1.0
2022-11-01T13:57:27,2022-11-01T13:57:28,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.8,131.7,1,-0.1,-40.1,40.0,1.0
2022-11-01T13:57:28,2022-11-01T13:57:57,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.65,80.05,1,1.4,-38.6,40.0,29.0
2022-11-01T13:57:28,2022-11-01T13:57:57,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,103.4,102.5,1,-0.9,-40.9,40.0,29.0
2022-11-01T13:57:57,2022-11-01T13:58:23,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.95,56.65,1,-1.3,-41.3,40.0,26.0
2022-11-01T13:57:57,2022-11-01T13:58:23,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,130.0,131.5,1,1.5,-38.5,40.0,26.0
2022-11-01T13:58:23,2022-11-01T13:58:26,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.35,78.8,1,0.45,-39.55,40.0,3.0
2022-11-01T13:58:23,2022-11-01T13:58:26,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,103.4,103.4,1,0.0,-40.0,40.0,3.0
2022-11-01T13:58:26,2022-11-01T13:58:32,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.0,56.85,1,-0.15,-40.15,40.0,6.0
2022-11-01T13:58:26,2022-11-01T13:58:32,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.4,131.7,1,0.3,-39.7,40.0,6.0
2022-11-01T13:58:32,2022-11-01T14:16:11,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.8,80.1,1,1.3,-38.7,40.0,1059.0
2022-11-01T13:58:32,2022-11-01T14:16:11,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,103.55,101.55,1,-2.0,-42.0,40.0,1059.0
2022-11-01T14:16:11,2022-11-01T14:20:36,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.7,56.5,1,-1.2,-41.2,40.0,265.0
2022-11-01T14:16:11,2022-11-01T14:20:36,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,129.1,133.15,1,4.05,-35.95,40.0,265.0
2022-11-01T14:20:36,2022-11-01T14:20:44,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.35,79.3,1,0.95,-39.05,40.0,8.0
2022-11-01T14:20:36,2022-11-01T14:20:44,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.75,103.35,1,-1.4,-41.4,40.0,8.0
2022-11-01T14:20:44,2022-11-01T14:20:49,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.25,56.9,1,-0.35,-40.35,40.0,5.0
2022-11-01T14:20:44,2022-11-01T14:20:49,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.3,132.05,1,0.75,-39.25,40.0,5.0
2022-11-01T14:20:49,2022-11-01T14:20:59,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.9,79.75,1,0.85,-39.15,40.0,10.0
2022-11-01T14:20:49,2022-11-01T14:20:59,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.05,102.7,1,-1.35,-41.35,40.0,10.0
2022-11-01T14:20:59,2022-11-01T14:21:23,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.5,56.55,1,-0.95,-40.95,40.0,24.0
2022-11-01T14:20:59,2022-11-01T14:21:23,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,130.45,132.75,1,2.3,-37.7,40.0,24.0
2022-11-01T14:21:23,2022-11-01T14:21:25,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.55,78.8,1,0.25,-39.75,40.0,2.0
2022-11-01T14:21:23,2022-11-01T14:21:25,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.8,104.8,1,0.0,-40.0,40.0,2.0
2022-11-01T14:21:25,2022-11-01T14:21:27,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.95,56.65,1,-0.3,-40.3,40.0,2.0
2022-11-01T14:21:25,2022-11-01T14:21:27,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,133.0,133.1,1,0.1,-39.9,40.0,2.0
2022-11-01T14:21:27,2022-11-01T14:21:31,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.45,78.8,1,0.35,-39.65,40.0,4.0
2022-11-01T14:21:27,2022-11-01T14:21:31,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.8,104.55,1,-0.25,-40.25,40.0,4.0
2022-11-01T14:21:31,2022-11-01T14:22:12,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.75,56.95,1,0.2,-39.8,40.0,41.0
2022-11-01T14:21:31,2022-11-01T14:22:12,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.2,132.7,1,0.5,-39.5,40.0,41.0
2022-11-01T14:22:12,2022-11-01T14:22:14,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.95,79.25,1,0.3,-39.7,40.0,2.0
2022-11-01T14:22:12,2022-11-01T14:22:14,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.35,103.85,1,-0.5,-40.5,40.0,2.0
2022-11-01T14:22:14,2022-11-01T14:22:24,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.2,57.4,1,0.2,-39.8,40.0,10.0
2022-11-01T14:22:14,2022-11-01T14:22:24,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.85,132.0,1,0.15,-39.85,40.0,10.0
2022-11-01T14:22:24,2022-11-01T14:22:26,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.35,79.7,1,0.35,-39.65,40.0,2.0
2022-11-01T14:22:24,2022-11-01T14:22:26,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.4,104.1,1,-0.3,-40.3,40.0,2.0
2022-11-01T14:22:26,2022-11-01T14:22:39,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.6,56.95,1,-0.65,-40.65,40.0,13.0
2022-11-01T14:22:26,2022-11-01T14:22:39,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.95,133.1,1,1.15,-38.85,40.0,13.0
2022-11-01T14:22:39,2022-11-01T14:22:48,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.95,79.45,1,0.5,-39.5,40.0,9.0
2022-11-01T14:22:39,2022-11-01T14:22:48,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.9,103.6,1,-1.3,-41.3,40.0,9.0
2022-11-01T14:22:48,2022-11-01T14:24:29,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.45,57.05,1,-0.4,-40.4,40.0,101.0
2022-11-01T14:22:48,2022-11-01T14:24:29,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.55,132.55,1,1.0,-39.0,40.0,101.0
2022-11-01T14:24:29,2022-11-01T14:24:32,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.0,78.85,1,-0.15,-40.15,40.0,3.0
2022-11-01T14:24:29,2022-11-01T14:24:32,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.55,104.45,1,-0.1,-40.1,40.0,3.0
2022-11-01T14:24:32,2022-11-01T14:24:34,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.05,56.85,1,-0.2,-40.2,40.0,2.0
2022-11-01T14:24:32,2022-11-01T14:24:34,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.8,133.0,1,0.2,-39.8,40.0,2.0
2022-11-01T14:24:34,2022-11-01T14:25:51,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.75,78.85,1,0.1,-39.9,40.0,77.0
2022-11-01T14:24:34,2022-11-01T14:25:51,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.8,104.2,1,-0.6,-40.6,40.0,77.0
2022-11-01T14:25:51,2022-11-01T14:25:52,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.0,56.9,1,-0.1,-40.1,40.0,1.0
2022-11-01T14:25:51,2022-11-01T14:25:52,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.25,132.4,1,0.15,-39.85,40.0,1.0
2022-11-01T14:25:52,2022-11-01T14:25:54,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.7,78.9,1,0.2,-39.8,40.0,2.0
2022-11-01T14:25:52,2022-11-01T14:25:54,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.45,104.3,1,-0.15,-40.15,40.0,2.0
2022-11-01T14:25:54,2022-11-01T14:25:57,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.9,56.75,1,-0.15,-40.15,40.0,3.0
2022-11-01T14:25:54,2022-11-01T14:25:57,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.1,133.4,1,1.3,-38.7,40.0,3.0
2022-11-01T14:25:57,2022-11-01T14:30:46,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.4,78.7,1,0.3,-39.7,40.0,289.0
2022-11-01T14:25:57,2022-11-01T14:30:46,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,105.25,104.05,1,-1.2,-41.2,40.0,289.0
2022-11-01T14:30:46,2022-11-01T14:31:09,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.8,57.1,1,0.3,-39.7,40.0,23.0
2022-11-01T14:30:46,2022-11-01T14:31:09,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.05,131.7,1,-0.35,-40.35,40.0,23.0
2022-11-01T14:31:09,2022-11-01T14:31:17,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.05,79.25,1,0.2,-39.8,40.0,8.0
2022-11-01T14:31:09,2022-11-01T14:31:17,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.2,103.95,1,-0.25,-40.25,40.0,8.0
2022-11-01T14:31:17,2022-11-01T14:31:19,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.3,56.85,1,-0.45,-40.45,40.0,2.0
2022-11-01T14:31:17,2022-11-01T14:31:19,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.0,133.0,1,1.0,-39.0,40.0,2.0
2022-11-01T14:31:19,2022-11-01T14:35:43,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.95,79.05,1,0.1,-39.9,40.0,264.0
2022-11-01T14:31:19,2022-11-01T14:35:43,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.9,103.6,1,-1.3,-41.3,40.0,264.0
2022-11-01T14:35:43,2022-11-01T14:36:34,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.05,57.45,1,0.4,-39.6,40.0,51.0
2022-11-01T14:35:43,2022-11-01T14:36:34,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.3,131.3,1,0.0,-40.0,40.0,51.0
2022-11-01T14:36:34,2022-11-01T14:36:35,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.65,79.75,1,0.1,-39.9,40.0,1.0
2022-11-01T14:36:34,2022-11-01T14:36:35,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,103.6,103.6,1,0.0,-40.0,40.0,1.0
2022-11-01T14:36:35,2022-11-01T14:37:21,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.55,56.75,1,-0.8,-40.8,40.0,46.0
2022-11-01T14:36:35,2022-11-01T14:37:21,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,131.3,132.7,1,1.4,-38.6,40.0,46.0
2022-11-01T14:37:21,2022-11-01T14:37:43,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.55,78.95,1,0.4,-39.6,40.0,22.0
2022-11-01T14:37:21,2022-11-01T14:37:43,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,105.05,104.0,1,-1.05,-41.05,40.0,22.0
2022-11-01T14:37:43,2022-11-01T14:37:44,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.0,57.0,1,0.0,-40.0,40.0,1.0
2022-11-01T14:37:43,2022-11-01T14:37:44,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.15,132.7,1,0.55,-39.45,40.0,1.0
2022-11-01T14:37:44,2022-11-01T14:37:46,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.9,78.55,1,-0.35,-40.35,40.0,2.0
2022-11-01T14:37:44,2022-11-01T14:37:46,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.2,104.65,1,0.45,-39.55,40.0,2.0
2022-11-01T14:37:46,2022-11-01T14:37:57,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.7,56.65,1,-0.05,-40.05,40.0,11.0
2022-11-01T14:37:46,2022-11-01T14:37:57,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,133.0,133.45,1,0.45,-39.55,40.0,11.0
2022-11-01T14:37:57,2022-11-01T14:40:54,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,78.6,79.15,1,0.55,-39.45,40.0,177.0
2022-11-01T14:37:57,2022-11-01T14:40:54,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,105.15,104.0,1,-1.15,-41.15,40.0,177.0
2022-11-01T14:40:54,2022-11-01T14:41:09,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,57.35,57.25,1,-0.1,-40.1,40.0,15.0
2022-11-01T14:40:54,2022-11-01T14:41:09,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.15,132.15,1,0.0,-40.0,40.0,15.0
2022-11-01T14:41:09,2022-11-01T14:41:10,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,79.1,78.7,1,-0.4,-40.4,40.0,1.0
2022-11-01T14:41:09,2022-11-01T14:41:10,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,104.05,104.7,1,0.65,-39.35,40.0,1.0
2022-11-01T14:41:10,2022-11-01T14:57:11,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,56.85,52.25,1,-4.6,-44.6,40.0,961.0
2022-11-01T14:41:10,2022-11-01T14:57:11,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,132.3,134.1,1,1.8,-38.2,40.0,961.0
2022-11-01T14:57:11,2022-11-01T14:57:12,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,73.5,73.3,1,-0.2,-40.2,40.0,1.0
2022-11-01T14:57:11,2022-11-01T14:57:12,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,105.2,106.4,1,1.2,-38.8,40.0,1.0
2022-11-01T14:57:12,2022-11-01T14:57:14,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,52.1,52.2,1,0.1,-39.9,40.0,2.0
2022-11-01T14:57:12,2022-11-01T14:57:14,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,134.7,134.65,1,-0.05,-40.05,40.0,2.0
2022-11-01T14:57:14,2022-11-01T14:57:50,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,73.25,73.75,1,0.5,-39.5,40.0,36.0
2022-11-01T14:57:14,2022-11-01T14:57:50,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,106.2,105.7,1,-0.5,-40.5,40.0,36.0
2022-11-01T14:57:50,2022-11-01T14:57:52,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,52.5,52.05,1,-0.45,-40.45,40.0,2.0
2022-11-01T14:57:50,2022-11-01T14:57:52,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,134.4,134.35,1,-0.05,-40.05,40.0,2.0
2022-11-01T14:57:52,2022-11-01T14:58:00,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,73.4,74.25,1,0.85,-39.15,40.0,8.0
2022-11-01T14:57:52,2022-11-01T14:58:00,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,106.3,105.55,1,-0.75,-40.75,40.0,8.0
2022-11-01T14:58:00,2022-11-01T14:58:01,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,52.85,52.9,1,0.05,-39.95,40.0,1.0
2022-11-01T14:58:00,2022-11-01T14:58:01,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,133.5,134.75,1,1.25,-38.75,40.0,1.0
2022-11-01T14:58:01,2022-11-01T14:58:05,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,74.3,73.0,1,-1.3,-41.3,40.0,4.0
2022-11-01T14:58:01,2022-11-01T14:58:05,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,106.55,107.25,1,0.7,-39.3,40.0,4.0
2022-11-01T14:58:05,2022-11-01T14:58:06,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,51.9,51.5,1,-0.4,-40.4,40.0,1.0
2022-11-01T14:58:05,2022-11-01T14:58:06,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,136.3,136.6,1,0.3,-39.7,40.0,1.0
2022-11-01T14:58:06,2022-11-01T14:59:30,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,72.55,74.0,1,1.45,-38.55,40.0,84.0
2022-11-01T14:58:06,2022-11-01T14:59:30,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,108.1,106.75,1,-1.35,-41.35,40.0,84.0
2022-11-01T14:59:30,2022-11-01T15:00:16,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,52.6,52.55,1,-0.05,-40.05,40.0,46.0
2022-11-01T14:59:30,2022-11-01T15:00:16,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,135.5,135.35,1,-0.15,-40.15,40.0,46.0
2022-11-01T15:00:16,2022-11-01T15:00:17,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,74.1,74.7,1,0.6,-39.4,40.0,1.0
2022-11-01T15:00:16,2022-11-01T15:00:17,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,106.8,106.1,1,-0.7,-40.7,40.0,1.0
2022-11-01T15:00:17,2022-11-01T15:30:00,NIFTY22110318200CE,NIFTY,2022-11-03,18200,CE,53.3,67.6,1,14.3,-25.7,40.0,1783.0
2022-11-01T15:00:17,2022-11-01T15:30:00,NIFTY22110318200PE,NIFTY,2022-11-03,18200,PE,134.3,105.1,1,-29.2,-69.2,40.0,1783.0
2022-11-01T09:15:00,2022-11-01T09:15:40,BANKNIFTY22110341600CE,BANKNIFTY,2022-11-03,41600,CE,270.0,264.8,1,-5.2,-45.2,40.0,40.0
2022-11-01T09:15:00,2022-11-01T09:15:40,BANKNIFTY22110341600PE,BANKNIFTY,2022-11-03,41600,PE,414.15,338.65,1,-75.5,-115.5,40.0,40.0
2022-11-01T09:15:40,2022-11-01T09:15:58,BANKNIFTY22110341700CE,BANKNIFTY,2022-11-03,41700,CE,219.95,216.15,1,-3.8,-43.8,40.0,18.0
2022-11-01T09:15:40,2022-11-01T09:15:58,BANKNIFTY22110341700PE,BANKNIFTY,2022-11-03,41700,PE,395.65,403.35,1,7.7,-32.3,40.0,18.0
2022-11-01T09:15:58,2022-11-01T09:16:01,BANKNIFTY22110341600CE,BANKNIFTY,2022-11-03,41600,CE,263.25,255.75,1,-7.5,-47.5,40.0,3.0
2022-11-01T09:15:58,2022-11-01T09:16:01,BANKNIFTY22110341600PE,BANKNIFTY,2022-11-03,41600,PE,346.5,343.35,1,-3.15,-43.15,40.0,3.0
2022-11-01T09:16:01,2022-11-01T09:16:02,BANKNIFTY22110341700CE,BANKNIFTY,2022-11-03,41700,CE,210.05,212.55,1,2.5,-37.5,40.0,1.0
2022-11-01T09:16:01,2022-11-01T09:16:02,BANKNIFTY22110341700PE,BANKNIFTY,2022-11-03,41700,PE,397.2,400.05,1,2.85,-37.15,40.0,1.0
2022-11-01T09:16:02,2022-11-01T09:16:07,BANKNIFTY22110341600CE,BANKNIFTY,2022-11-03,41600,CE,258.3,261.45,1,3.15,-36.85,40.0,5.0
2022-11-01T09:16:02,2022-11-01T09:16:07,BANKNIFTY22110341600PE,BANKNIFTY,2022-11-03,41600,PE,344.55,343.65,1,-0.9,-40.9,40.0,5.0
2022-11-01T09:16:07,2022-11-01T09:16:09,BANKNIFTY22110341700CE,BANKNIFTY,2022-11-03,41700,CE,214.15,215.15,1,1.0,-39.0,40.0,2.0
2022-11-01T09:16:07,2022-11-01T09:16:09,BANKNIFTY22110341700PE,BANKNIFTY,2022-11-03,41700,PE,397.3,398.2,1,0.9,-39.1,40.0,2.0
2022-11-01T09:16:09,2022-11-01T09:16:11,BANKNIFTY22110341600CE,BANKNIFTY,2022-11-03,41600,CE,261.2,258.55,1,-2.65,-42.65,40.0,2.0
2022-11-01T09:16:09,2022-11-01T09:16:11,BANKNIFTY22110341600PE,BANKNIFTY,2022-11-03,41600,PE,341.75,344.3,1,2.55,-37.45,40.0,2.0
2022-11-01T09:16:11,2022-11-01T09:16:12,BANKNIFTY22110341700CE,BANKNIFTY,2022-11-03,41700,CE,214.95,213.1,1,-1.85,-41.85,40.0,1.0
2022-11-01T09:16:11,2022-11-01T09:16:12,BANKNIFTY22110341700PE,BANKNIFTY,2022-11-03,41700,PE,397.75,400.65,1,2.9,-37.1,40.0,1.0
2022-11-01T09:16:12,2022-11-01T09:16:14,BANKNIFTY22110341600CE,BANKNIFTY,2022-11-03,41600,CE,258.6,259.15,1,0.55,-39.45,40.0,2.0
2022-11-01T09:16:12,2022-11-01T09:16:14,BANKNIFTY22110341600PE,BANKNIFTY,2022-11-03,41600,PE,344.3,342.6,1,-1.7,-41.7,40.0,2.0
2022-11-01T09:16:14,2022-11-01T09:16:17,BANKNIFTY22110341700CE,BANKNIFTY,2022-11-03,41700,CE,213.85,211.85,1,-2.0,-42.0,40.0,3.0
2022-11-01T09:16:14,2022-11-01T09:16:17,BANKNIFTY22110341700PE,BANKNIFTY,2022-11-03,41700,PE,397.55,400.3,1,2.75,-37.25,40.0,3.0
2022-11-01T09:16:17,2022-11-01T09:16:19,BANKNIFTY22110341600CE,BANKNIFTY,2022-11-03,41600,CE,258.1,258.5,1,0.4,-39.6,40.0,2.0
2022-11-01T09:16:17,2022-11-01T09:16:19,BANKNIFTY22110341600PE,BANKNIFTY,2022-11-03,41600,PE,345.35,342.7,1,-2.65,-42.65,40.0,2.0
2022-11-01T09:16:19,2022-11-01T09:16:25,BANKNIFTY22110341700CE,BANKNIFTY,2022-11-03,41700,CE,213.9,212.2,1,-1.7,-41.7,40.0,6.0
2022-11-01T09:16:19,2022-11-01T09:16:25,BANKNIFTY22110341700PE,BANKNIFTY,2022-11-03,41700,PE,396.6,401.45,1,4.85,-35.15,40.0,6.0
2022-11-01T09:16:25,2022-11-01T09:31:57,BANKNIFTY22110341600CE,BANKNIFTY,2022-11-03,41600,CE,257.75,251.95,1,-5.8,-45.8,40.0,932.0
